,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT5G67300,MYB44,92,6,86,0.040133779264214,0.0421324721476553,0.051054384017758,0.00332963374028857,0.0477247502774695,3887,7.092260610069941e-07,0.110694421995996,0.000420658767985002,-0.170983923257697,2.98236173879117,1,2,2.8671762534642404,0.580734755712663,Connector Hub,Maturation_Xylem
AT3G50060,MYB77,140,13,127,0.0355601233299075,0.040250748601281,0.0776914539400666,0.0072142064372919,0.0704772475027747,12325,7.092258214758e-07,0.16830374387669197,0.00046084079794434104,-0.170983923257697,2.98236173879117,1,2,3.96682321952509,0.6307309688581321,Connector Hub,Maturation_Xylem
AT1G30490,ATHB-9,68,0,68,0.0228270412642669,0.0226709154240325,0.0377358490566038,0.0,0.0377358490566038,0,7.10131600238942e-07,0.116528183896378,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,2.36658940538301,0.491782006920415,Peripheral,Maturation_Xylem
AT1G62700,NAC026,207,18,189,0.0475118427841096,0.0566448858530967,0.114872364039956,0.009988901220865709,0.10488346281909,13067,7.09225000181762e-07,0.3764993005141721,0.000466542270153925,-0.170983923257697,2.98236173879117,1,3,5.14254022122221,0.485344574061366,Connector Hub,Maturation_Xylem
AT5G66300,NAC105,65,1,64,0.0807692307692308,0.0870546987586005,0.0360710321864595,0.0005549389567147611,0.0355160932297447,174,7.09226110639025e-07,0.12559337206107,0.00039526732677670897,-0.170983923257697,2.98236173879117,1,7,1.6352491426549802,0.59716796875,Peripheral,Maturation_Xylem
AT5G52020,ERF025,12,0,12,0.0,0.0,0.00665926748057714,0.0,0.00665926748057714,0,3.0984979109152797e-07,0.0177769628279549,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,-0.412503592983509,0.569444444444444,Peripheral,Maturation_Xylem
AT4G34410,ERF109,90,15,75,0.0806491885143571,0.11810319280564999,0.0499445061043285,0.00832408435072142,0.0416204217536071,4915,7.09226624696555e-07,0.0799585276898411,0.000639212319507411,-0.170983923257697,2.98236173879117,1,2,3.8935134217877,0.375671360139353,Connector Hub,Maturation_Xylem
AT4G36990,HSFB1,102,3,99,0.0215492137449039,0.022744221282516002,0.0566037735849057,0.0016648168701442801,0.0549389567147614,1326,7.092254513524879e-07,0.10115667564342402,0.000406360419566657,-0.170983923257697,2.98236173879117,1,2,2.20738807382773,0.6508,Connector,Maturation_Xylem
AT3G58630,AT3G58630,12,0,12,0.0,0.0,0.00665926748057714,0.0,0.00665926748057714,0,7.1012290798504e-07,0.010870931440015998,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,-0.35845484698093294,0.625,Connector,Maturation_Xylem
AT5G47370,HAT2,32,0,32,0.0282258064516129,0.0229842444893687,0.0177580466148724,0.0,0.0177580466148724,0,7.10130152270227e-07,0.0378198561953469,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,0.757640827381341,0.419921875,Peripheral,Maturation_Xylem
AT3G01470,HAT5,100,0,100,0.0258585858585859,0.0255174879127538,0.0554938956714761,0.0,0.0554938956714761,0,7.137862052299041e-07,0.171689935885303,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,2.1471873265646,0.6482,Connector,Maturation_Xylem
AT1G68200,AT1G68200,84,24,60,0.0393000573723465,0.0490561239732144,0.04661487236404,0.0133185349611543,0.0332963374028857,9990,7.092176914957759e-07,0.0924369966214142,0.000782698653663152,-0.170983923257697,2.98236173879117,1,7,1.6352491426549802,0.654666860211932,Connector,Maturation_Xylem
AT1G74840,AT1G74840,140,21,119,0.0473792394655704,0.0640929982299798,0.0776914539400666,0.01165371809101,0.0660377358490566,12784,7.09226805473533e-07,0.123982768885605,0.0006221386782248629,-0.170983923257697,2.98236173879117,1,2,4.69992119689899,0.579908417660693,Connector Hub,Maturation_Xylem
AT3G60580,ZAT9,110,0,110,0.0335279399499583,0.037447981862249,0.0610432852386237,0.0,0.0610432852386237,0,7.10133388911185e-07,0.16121762058041,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,2.36658940538301,0.654710743801653,Connector,Maturation_Xylem
AT5G07310,ERF115,73,4,69,0.0601217656012177,0.0644415973993641,0.0405105438401776,0.00221975582685905,0.0382907880133185,5430,7.09228065947821e-07,0.0952477261116609,0.000411176412693731,-0.170983923257697,2.98236173879117,1,2,2.13407827609034,0.58641975308642,Peripheral,Maturation_Xylem
AT5G26660,MYB86,50,0,50,0.0155102040816327,0.0130051662790315,0.0277469478357381,0.0,0.0277469478357381,0,7.10127216985271e-07,0.103073973738051,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,1.12331095874536,0.564,Peripheral,Maturation_Xylem
AT3G62420,BZIP53,129,17,112,0.0413032945736434,0.0481200304799276,0.0715871254162042,0.009433962264150941,0.0621531631520533,9040,7.09227089466632e-07,0.16283815970874402,0.000572667551582271,-0.170983923257697,2.98236173879117,1,2,3.1604154444137995,0.648933402705515,Connector Hub,Maturation_Xylem
AT1G43160,RAP2-6,146,27,119,0.0650921114785073,0.0818212721295262,0.0810210876803552,0.0149833518312986,0.0660377358490566,15911,7.09227230107665e-07,0.174525101308778,0.000704918930194389,-0.170983923257697,2.98236173879117,1,2,5.213089781060719,0.562857142857143,Connector Hub,Maturation_Xylem
AT4G21440,ATMYB102,4,0,4,0.0,0.0,0.00221975582685905,0.0,0.00221975582685905,0,3.0847116092998e-07,0.00875193673458165,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,-0.631905671801918,0.0,Ultra peripheral,Maturation_Xylem
AT5G62020,HSFB2A,55,0,55,0.0336700336700337,0.0360745908698316,0.0305216426193119,0.0,0.0305216426193119,0,7.10130312530442e-07,0.0601320827831634,0.000391882552817576,-0.170983923257697,2.98236173879117,1,3,0.8225723436613871,0.526942148760331,Peripheral,Maturation_Xylem
AT5G04410,NAC078,85,1,84,0.0406162464985994,0.0398134780517454,0.0471698113207547,0.0005549389567147611,0.04661487236404,1193,7.092263293414159e-07,0.126648120403184,0.000398775301138977,-0.170983923257697,2.98236173879117,1,3,0.906455215070335,0.663529411764706,Connector,Maturation_Xylem
AT1G76890,GT-2,143,0,143,0.043435437801635,0.0502120163220895,0.0793562708102109,0.0,0.0793562708102109,0,7.10135153944528e-07,0.19679571456118497,0.000391882552817576,-0.170983923257697,2.98236173879117,1,3,2.54217120754481,0.6105922049978001,Connector Hub,Maturation_Xylem
AT5G18830,SPL7,70,9,61,0.0873706004140787,0.0924248278156843,0.0388457269700333,0.00499445061043285,0.0338512763596004,7178,7.092245475340729e-07,0.0969234902538544,0.000416122471539973,-0.170983923257697,2.98236173879117,1,3,1.36781100781955,0.44290657439446396,Peripheral,Maturation_Xylem
AT1G08010,GATA11,157,8,149,0.0302139474113996,0.0330738955561714,0.0871254162042175,0.00443951165371809,0.0826859045504994,10134,7.092251017980601e-07,0.151138982756116,0.00041469720530479503,-0.170983923257697,2.98236173879117,1,3,2.9615855645895497,0.5855567117585849,Connector Hub,Maturation_Xylem
AT1G17950,MYB52,99,30,69,0.0869923727066584,0.115708857109845,0.0549389567147614,0.0166481687014428,0.0382907880133185,5647,7.092177840277241e-07,0.17743092758329101,0.000624639980072987,-0.170983923257697,2.98236173879117,1,3,1.74528392915981,0.5520221606648199,Peripheral,Maturation_Xylem
AT5G60130,AT5G60130,52,0,52,0.0248868778280543,0.0235524958174926,0.0288568257491676,0.0,0.0288568257491676,0,7.11039373258544e-07,0.0803274600410575,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,1.12331095874536,0.5850591715976329,Peripheral,Maturation_Xylem
AT4G22680,MYB85,108,8,100,0.0557286258220838,0.0650818223863629,0.0599334073251942,0.00443951165371809,0.0554938956714761,5749,7.092268148574799e-07,0.16885466062002696,0.00042835803067535,-0.170983923257697,2.98236173879117,1,3,2.12275685050008,0.532244897959184,Peripheral,Maturation_Xylem
AT4G36540,BEE2,42,0,42,0.006968641114982579,0.00808107065075933,0.02330743618202,0.0,0.02330743618202,0,7.110414650017821e-07,0.0339768165662544,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,0.594572523605141,0.6428571428571429,Connector,Maturation_Xylem
AT4G31800,WRKY18,201,27,174,0.0418407960199005,0.0421147681600001,0.11154273029966699,0.0149833518312986,0.0965593784683685,28034,7.09228407025226e-07,0.22840258699311103,0.000899308204056027,-0.170983923257697,2.98236173879117,1,2,5.06647018558594,0.66402123218841,Connector Hub,Maturation_Xylem
AT1G66230,MYB20,84,10,74,0.0912220309810671,0.107638289882068,0.04661487236404,0.00554938956714761,0.0410654827968923,8134,7.092260649187121e-07,0.187943004843989,0.000424257434466258,-0.170983923257697,2.98236173879117,1,3,1.53557675063744,0.528959210335317,Peripheral,Maturation_Xylem
AT5G65210,TGA1,39,0,39,0.0134952766531714,0.0108725373940238,0.0216426193118757,0.0,0.0216426193118757,0,7.101326023951541e-07,0.0393496879956534,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,0.667882321342532,0.6022353714661409,Peripheral,Maturation_Xylem
AT5G09410,EICBP.B,12,0,12,0.166666666666667,0.150233452216572,0.00665926748057714,0.0,0.00665926748057714,0,7.10128950158155e-07,0.0367116530003248,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,-0.48563761925631205,0.569444444444444,Peripheral,Maturation_Xylem
AT2G23340,ERF008,133,1,132,0.0324675324675325,0.0354728725431265,0.0738068812430633,0.0005549389567147611,0.0732519422863485,174,7.15632694961083e-07,0.139310470818314,0.000394462464418764,-0.170983923257697,2.98236173879117,1,2,4.40668200594943,0.603538922494206,Connector Hub,Maturation_Xylem
AT3G28920,ZHD9,46,0,46,0.0367149758454106,0.0344191751763964,0.025527192008879,0.0,0.025527192008879,0,7.110425698779109e-07,0.0590100435156625,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,0.6113727748357349,0.62476370510397,Connector,Maturation_Xylem
AT5G14960,E2FD,4,0,4,0.0,0.0,0.00221975582685905,0.0,0.00221975582685905,0,3.08471163448833e-07,0.0070691053100292,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,-0.705039698074721,0.375,Peripheral,Maturation_Xylem
AT1G73410,ATMYB54,103,22,81,0.0662478583666476,0.0892327186599541,0.0571587125416204,0.0122086570477248,0.0449500554938957,8089,7.09221281219084e-07,0.16255000759833702,0.000541258996178644,-0.170983923257697,2.98236173879117,1,3,2.0808154147956004,0.49994898479746996,Peripheral,Maturation_Xylem
AT2G37120,S1FA2,58,4,54,0.0344827586206897,0.0360330120844003,0.0321864594894562,0.00221975582685905,0.0299667036625971,2065,3.19120201959388e-07,0.0360340326769526,0.000450039851670346,-0.170983923257697,2.98236173879117,1,2,1.47429009645383,0.5952600800246229,Peripheral,Maturation_Xylem
AT5G45050,RRS1B,6,0,6,0.0,0.0,0.00332963374028857,0.0,0.00332963374028857,0,3.08814670245299e-07,0.007600754118199159,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,-0.6516940379304941,0.666666666666667,Connector,Maturation_Xylem
AT1G51140,BHLH122,113,0,113,0.031763590391909,0.0288017209225798,0.062708102108768,0.0,0.062708102108768,0,7.137920974421609e-07,0.136451213812701,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,3.30703503988858,0.631372856135954,Connector Hub,Maturation_Xylem
AT4G00220,LBD30,73,24,49,0.13089802130897998,0.150343685735891,0.0405105438401776,0.0133185349611543,0.0271920088790233,4021,7.09216048849798e-07,0.133521571023137,0.0005529546088170379,-0.170983923257697,2.98236173879117,1,3,1.70334249345534,0.366898148148148,Peripheral,Maturation_Xylem
AT1G22810,ERF019,5,0,5,0.2,0.257723319766333,0.0027746947835738103,0.0,0.0027746947835738103,0,7.10111484770159e-07,0.0173620992206306,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,-0.6516940379304941,0.64,Connector,Maturation_Xylem
AT4G36160,ANAC076,136,14,122,0.0441176470588235,0.0470738038276283,0.0754716981132075,0.00776914539400666,0.0677025527192009,15122,7.09229142582756e-07,0.17302789297642998,0.000494338822715975,-0.170983923257697,2.98236173879117,1,7,4.48747616729429,0.593702300864945,Connector Hub,Maturation_Xylem
AT5G39760,ZHD10,96,0,96,0.0333333333333333,0.029643379206864,0.0532741398446171,0.0,0.0532741398446171,0,7.101359095080059e-07,0.118345843892635,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,2.65912551047422,0.62109375,Connector Hub,Maturation_Xylem
AT5G60890,MYB34,15,0,15,0.0285714285714286,0.0197126786236314,0.00832408435072142,0.0,0.00832408435072142,0,7.10127588071145e-07,0.0243608761247958,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,-0.19310151416510002,0.497777777777778,Peripheral,Maturation_Xylem
AT1G13260,RAV1,73,0,73,0.0190258751902588,0.0183757694647542,0.0405105438401776,0.0,0.0405105438401776,0,7.11953945917848e-07,0.10266623265493302,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,2.36658940538301,0.5303058735222371,Peripheral,Maturation_Xylem
AT1G80840,WRKY40,142,19,123,0.0442513235441015,0.0646279726133395,0.0788013318534961,0.0105438401775805,0.0682574916759156,8847,7.09226980849818e-07,0.13946279052230998,0.0006077586880887991,-0.170983923257697,2.98236173879117,1,2,4.69992119689899,0.592559590109156,Connector Hub,Maturation_Xylem
AT1G50640,ERF3,51,0,51,0.0258823529411765,0.0243789453589265,0.0283018867924528,0.0,0.0283018867924528,0,7.137890251408441e-07,0.0458497084036921,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,0.887811714554703,0.655901576316801,Connector,Maturation_Xylem
AT1G35460,BHLH80,99,12,87,0.056895485466914,0.0592331316531037,0.0549389567147614,0.00665926748057714,0.0482796892341842,3495,7.09223239302787e-07,0.13234891899079199,0.000429352617750836,-0.170983923257697,2.98236173879117,1,3,1.3258695721150702,0.6389004581424411,Connector,Maturation_Xylem
AT2G40620,BZIP18,79,15,64,0.0399221032132425,0.0437313773789242,0.0438401775804661,0.00832408435072142,0.0355160932297447,6329,7.0920745738151e-07,0.0794177176453697,0.000924793605736367,-0.170983923257697,2.98236173879117,1,7,2.43972343165581,0.560166639961545,Peripheral,Maturation_Xylem
AT3G10480,ANAC050,211,18,193,0.0502821033626721,0.0548324596119514,0.117092119866815,0.009988901220865709,0.10710321864594902,16279,7.0922720234828e-07,0.29201256099608897,0.00046266301152889404,-0.170983923257697,2.98236173879117,1,3,4.1778872000193,0.5979258716604471,Connector Hub,Maturation_Xylem
AT1G69810,WRKY36,34,0,34,0.0106951871657754,0.00899356605149435,0.0188679245283019,0.0,0.0188679245283019,0,7.101312427371859e-07,0.0280559938176157,0.000391882552817576,-0.170983923257697,2.98236173879117,1,3,0.109567936685329,0.6072664359861589,Peripheral,Maturation_Xylem
AT3G07340,BHLH62,179,0,179,0.0342728014562802,0.0319814555412686,0.0993340732519423,0.0,0.0993340732519423,0,7.10137057886662e-07,0.195979258079209,0.000391882552817576,-0.170983923257697,2.98236173879117,1,3,3.59070710015667,0.58905776973253,Connector Hub,Maturation_Xylem
AT1G09540,MYB61,46,0,46,0.0193236714975845,0.015802818567901,0.025527192008879,0.0,0.025527192008879,0,7.101313314791091e-07,0.058139203757149,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,0.903908879926947,0.571833648393195,Peripheral,Maturation_Xylem
AT1G51070,bHLH115,29,8,21,0.0615763546798029,0.0616416247234672,0.0160932297447281,0.00443951165371809,0.01165371809101,1405,3.1141555540769e-07,0.0345700002895803,0.000471994169366823,-0.170983923257697,2.98236173879117,1,7,0.172568617198916,0.5945303210463729,Peripheral,Maturation_Xylem
AT5G62430,CDF1,59,0,59,0.0,0.0,0.0327413984461709,0.0,0.0327413984461709,0,3.18204800170751e-07,0.11566524428281501,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,2.51285745792861,0.34243033611031304,Connector Hub,Maturation_Xylem
AT3G45610,DOF3.2,109,2,107,0.036017669045192005,0.0352846156652853,0.060488346281909,0.00110987791342952,0.0593784683684795,1274,7.137916153354479e-07,0.120476669257586,0.00045468841889601203,-0.170983923257697,2.98236173879117,1,7,3.60986785202066,0.581264203349886,Connector Hub,Maturation_Xylem
AT4G00210,LBD31,95,14,81,0.0566629339305711,0.0582704755974368,0.0527192008879023,0.00776914539400666,0.0449500554938957,3956,7.0921910692218e-07,0.0982906477524102,0.00045940054259899004,-0.170983923257697,2.98236173879117,1,3,2.0808154147956004,0.4692168401991861,Peripheral,Maturation_Xylem
AT5G45710,HSFA4C,166,20,146,0.0454910551296093,0.0629590708930482,0.0921198668146504,0.0110987791342952,0.0810210876803552,11111,7.09224801365277e-07,0.25781399197279303,0.00057327922495069,-0.170983923257697,2.98236173879117,1,3,4.09400432861036,0.473750743604997,Connector Hub,Maturation_Xylem
AT4G14410,BHLH104,33,0,33,0.00946969696969697,0.0090988387574667,0.0183129855715871,0.0,0.0183129855715871,0,7.101299928318921e-07,0.0293973829585663,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,0.37464313039297,0.628099173553719,Connector,Maturation_Xylem
AT2G46270,GBF3,46,0,46,0.0222222222222222,0.0212613006413618,0.025527192008879,0.0,0.025527192008879,0,7.110411074020841e-07,0.0676643931389832,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,0.757640827381341,0.62476370510397,Connector,Maturation_Xylem
AT3G21175,GATA24,28,0,28,0.0767195767195767,0.0640811133382228,0.0155382907880133,0.0,0.0155382907880133,0,7.10131152449912e-07,0.04909235033912201,0.000391882552817576,-0.170983923257697,2.98236173879117,1,3,-0.10013924183704101,0.589285714285714,Peripheral,Maturation_Xylem
AT3G54340,AP3,13,0,13,0.0,0.0,0.0072142064372919,0.0,0.0072142064372919,0,7.10126404113509e-07,0.0202050423157776,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,-0.26623554043790304,0.461538461538461,Peripheral,Maturation_Xylem
AT4G36740,HB-5,22,0,22,0.012987012987013,0.0114266832864562,0.0122086570477248,0.0,0.0122086570477248,0,7.1194588278811e-07,0.023233650031255,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,0.465104722290128,0.235537190082645,Peripheral,Maturation_Xylem
AT1G19000,AT1G19000,107,4,103,0.0289190618938459,0.0271633054284039,0.0593784683684795,0.00221975582685905,0.0571587125416204,6127,7.09228310071293e-07,0.101980538411981,0.000415138736362216,-0.170983923257697,2.98236173879117,1,2,3.6002742308381404,0.581587301587302,Connector Hub,Maturation_Xylem
AT1G71520,ERF020,45,11,34,0.12121212121212101,0.17009707050504502,0.0249722530521643,0.00610432852386238,0.0188679245283019,2636,7.09224794298798e-07,0.0325326454072283,0.000449693444829697,-0.170983923257697,2.98236173879117,1,2,1.5475998941912201,0.34,Peripheral,Maturation_Xylem
AT5G66730,ENY,30,0,30,0.11034482758620698,0.10507796914957801,0.0166481687014428,0.0,0.0166481687014428,0,7.10132995556041e-07,0.0744404849054088,0.000391882552817576,-0.170983923257697,2.98236173879117,1,7,0.172568617198916,0.62,Peripheral,Maturation_Xylem
AT1G68840,RAV2,9,0,9,0.0,0.0,0.00499445061043285,0.0,0.00499445061043285,0,3.09849783959865e-07,0.00604123367177052,0.000391882552817576,-0.170983923257697,2.98236173879117,1,2,-0.285145049243542,0.37037037037037,Peripheral,Maturation_Xylem
